Indel	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
INS-repeats_2_5+	0.0	0.000604062573984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000541595625691	0.0	0.0	0.0	0.0	0.00042016300722	0.0	0.000701437005773	0.00317074684426	0.0	0.0022862192709	0.00128418207169	0.00112266710494	0.0	0.000113279529614	0.00222973711789	0.00179176090751	0.000746139790863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023900854867	0.00342576834373	0.000880726031028	0.0	0.0	0.0	0.0	0.0
INS-repeats_3_0	0.0	0.0	0.0	5.30435045221e-06	0.0	0.0	9.17808392842e-07	3.44306608895e-05	0.0	0.0	0.0	0.0	4.21051372541e-05	1.35937561936e-05	0.0	7.72793282522e-06	0.00029923155671	0.000164082885021	3.06423171423e-05	2.69243755611e-05	0.000206170137972	2.33465489146e-05	0.0	0.000183318203199	1.26599679788e-05	0.0	0.000246335053816	0.0	0.0	0.0	0.0	5.19973673363e-06	0.0	0.0	0.000223372408072	0.0	0.0	0.0	2.50489028986e-06	3.29512949975e-05	0.0	0.0
INS-repeats_3_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.36704254348e-05	0.0	0.0	0.0	2.8075883165e-06	0.0	0.0	0.0	2.24010036618e-05	0.000251735327765	9.85189835774e-05	5.34841819899e-05	7.23170451238e-05	0.000247682066401	4.7368434025e-05	4.56215057056e-05	0.000206064316444	1.83991851372e-05	0.0	0.00027105002664	0.0	1.13230516945e-05	0.0	0.0	0.0	0.0	0.0	0.000221916037844	0.0	0.0	0.0	2.73081932392e-05	4.43164026365e-05	0.0	0.0
INS-repeats_3_2	0.0	2.61029672401e-05	0.0	0.0	0.0	0.0	0.0	3.14093849738e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.06491270344e-05	0.000314335164148	0.000127798004542	8.68149709277e-06	6.93495312589e-05	0.00023921232787	4.92400868097e-05	1.53822202265e-05	0.000181138151675	1.29583559101e-05	0.0	0.000246920622885	0.0	0.0	0.0	0.0	7.04478406988e-06	6.40614689473e-06	0.0	0.00020255628624	0.0	0.0	0.0	0.0	1.83274078154e-05	0.0	0.0
INS-repeats_3_3	0.0	3.4548160329e-05	0.0	0.0	0.0	0.0	8.83512984728e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.40206895796e-06	0.000292041397188	0.000131743756356	0.0	8.13813167042e-05	0.000242721405812	4.81041133753e-05	8.22225774755e-06	0.00017235375708	3.80424571631e-05	0.0	0.000254166137893	0.0	0.0	0.0	0.0	1.08730755528e-05	0.0	0.0	0.000197252331418	0.0	0.0	0.0	0.0	7.53126369091e-06	0.0	0.0
INS-repeats_3_4	0.0	4.45869081886e-05	0.0	0.0	0.0	0.0	1.56310579769e-06	1.55992402142e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000283026718535	0.000164879937074	0.0	8.70975709404e-05	0.000256269617239	2.72657889582e-05	0.0	0.000178104121005	2.43573267653e-05	0.0	0.00026892463211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000232515696553	0.0	0.0	0.0	0.0	1.71314741237e-06	0.0	0.0
INS-repeats_3_5+	0.0	7.61801493354e-05	0.0	0.0	0.0	0.0	0.0	3.00387946481e-05	0.0	3.75082490791e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000302366621327	0.000464364420623	0.0	0.000302847940475	0.000315148441587	9.48679298745e-05	0.0	0.000178058224265	0.000278322550002	3.2653886592e-05	0.000297152204439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000418123789132	0.0	6.83607795509e-05	0.0	0.0	0.0	0.0	0.0
INS-repeats_4_0	0.0	3.18734419125e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.1460148067e-06	6.9543666541e-06	0.0	0.0	0.0	0.00027981295716	0.000130846572574	0.0	7.9327437561e-05	0.000259789376287	5.50940385438e-05	8.66862956173e-06	0.000192069346667	0.0	0.0	0.000212733386434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000169881343027	0.0	0.0	0.0	0.0	3.27599846059e-05	0.0	0.0
INS-repeats_4_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.78035433136e-05	0.0	0.0	1.38501764013e-05	5.16498948855e-06	1.92951870304e-06	2.86990652967e-05	0.0	1.44715795614e-05	0.000229687502724	9.7699376056e-05	3.47888453689e-05	3.14422104566e-05	0.00021634742734	5.37401392648e-05	2.222758485e-05	0.000185000521014	1.45106250784e-05	0.0	0.000230012083193	0.0	3.97088988393e-05	0.0	0.0	1.75749846676e-06	0.0	1.75605237018e-08	0.000207640405279	0.0	0.0	0.0	0.0	1.26850918605e-05	0.0	0.0
INS-repeats_4_2	0.0	3.75379495381e-05	0.0	0.0	0.0	2.32457932725e-06	0.0	9.31975955609e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000286960683297	0.000131182168843	0.0	7.78216126491e-05	0.000246826093644	4.21715303673e-05	1.01224013633e-05	0.000189914309885	2.15298387047e-05	0.0	0.000265528244199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000194793581613	0.0	0.0	0.0	0.0	1.02684953163e-05	0.0	0.0
INS-repeats_4_3	0.0	2.91282176477e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00029952544719	0.000161684205523	0.0	8.08805416455e-05	0.000271268625511	5.39218090125e-05	0.0	0.000176937144715	5.48255920876e-05	0.0	0.0002545726893	0.0	0.0	0.0	0.0	3.34402284352e-06	0.0	0.0	0.000207681281609	0.0	0.0	0.0	0.0	1.01254554465e-05	0.0	0.0
INS-repeats_4_4	0.0	6.29421847407e-05	0.0	0.0	0.0	0.0	0.0	1.58411075972e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000280294043478	0.000153532717377	0.0	8.14692175481e-05	0.000244183640461	3.28725291183e-05	0.0	0.000176628804184	3.62499231414e-05	0.0	0.000245397357503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000216056869249	0.0	0.0	0.0	0.0	1.82175381269e-06	0.0	0.0
INS-repeats_4_5+	0.0	0.000107142048364	0.0	0.0	0.0	0.0	0.0	2.18874411075e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5338015146e-05	0.000260782660916	0.000272357079666	3.7043332668e-06	0.000177022142452	0.000249418488238	5.85945490457e-05	0.0	0.000155622896273	0.000133060733788	0.0	0.000164181488799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000246562471148	0.0	5.17739317729e-05	0.0	0.0	3.54358489858e-05	0.0	0.0
INS-repeats_5+_0	0.0	0.0	0.0	0.0	0.0	2.47281022894e-05	0.0	0.0	0.0	3.17705598718e-05	0.0	6.09433482168e-06	0.0	2.119385681e-05	0.0	0.0	0.000243110436713	0.000135800626595	3.39167745551e-05	9.59395401878e-05	0.000254523241892	3.25943001371e-05	7.68223617342e-06	0.000278113846434	0.0	0.0	0.000264413713012	0.000109326138045	0.0	0.0	0.0	1.73895696207e-05	0.0	1.27245257318e-05	0.000141509517562	0.0	0.0	0.0	9.81812900136e-06	4.65679986519e-05	0.0	0.0
INS-repeats_5+_1	0.0	1.22162582556e-05	0.0	0.0	0.0	0.0	0.0	9.06751665752e-05	0.0	0.0	0.0	0.000140509946505	2.33532846323e-05	6.55851981719e-05	0.0	2.09854788409e-05	9.48427623371e-05	9.62254271144e-05	6.70664594509e-05	0.0	0.000186142307939	0.000201962131541	6.92245230312e-05	0.000348008645233	8.56495462358e-05	0.0	0.000296435406199	2.13781568164e-05	0.000118446623674	0.0	0.0	0.0	0.0	2.49763979809e-06	0.000291892618407	0.0	0.0	0.0	2.33850187215e-05	9.04648477444e-05	0.0	0.0
INS-repeats_5+_2	0.0	3.12079282594e-05	0.0	0.0	0.0	0.0	1.15562961582e-05	3.2046384149e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.38133338826e-06	0.00026547384914	0.000138915653224	9.8496730061e-06	6.51563532301e-05	0.000233554485021	2.72857650998e-05	8.79736307979e-06	0.000192587613128	2.46499839704e-05	0.0	0.000255372782703	0.0	7.15486748959e-07	0.0	0.0	9.8358723335e-06	2.91294509225e-06	0.0	0.000179095120984	0.0	0.0	2.8879128422e-06	0.0	7.44659519114e-06	0.0	0.0
INS-repeats_5+_3	0.0	3.41058912454e-05	0.0	0.0	0.0	0.0	7.96146923676e-06	1.00759716588e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.34167976285e-07	0.000278096063994	0.000117801391752	0.0	6.2774925027e-05	0.000240652268985	2.85071255348e-05	1.70625680767e-05	0.000181207127753	7.45217676013e-06	0.0	0.000251914520049	0.0	0.0	0.0	0.0	3.4224499359e-06	0.0	0.0	0.000191384853679	0.0	0.0	0.0	0.0	1.51663680299e-05	0.0	0.0
INS-repeats_5+_4	0.0	3.96061877836e-05	0.0	0.0	0.0	0.0	0.0	7.61929004511e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000280212203506	0.000123048113892	1.74547699316e-06	5.9650377807e-05	0.000232261139899	4.32070992247e-05	1.51996355271e-05	0.000178442453034	6.00376915827e-06	0.0	0.000246888608672	0.0	0.0	0.0	0.0	3.13571467814e-06	0.0	0.0	0.000195742293727	0.0	0.0	0.0	9.59016688284e-07	0.0	0.0	0.0
INS-repeats_5+_5+	0.0	4.22571974923e-05	0.0	0.0	0.0	0.0	7.7637268987e-06	2.11124279303e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000282948283711	0.00012034127576	0.0	7.0705631515e-05	0.000249045318924	2.21514783334e-05	2.45915634878e-06	0.000179220325663	2.75025959127e-05	0.0	0.000245889328653	0.0	0.0	0.0	0.0	3.91400044464e-06	0.0	0.0	0.000198581416043	0.0	0.0	0.0	0.0	9.11843744689e-06	0.0	0.0
DEL-MH_2_1	0.0	0.0	6.51817535982e-05	0.0	0.0	0.0	0.0	0.000332550262101	0.0	0.0	0.0	0.0	0.0	0.0	3.12972115353e-05	0.000126607774291	0.0	0.000270280259429	9.47545922827e-05	0.000269728916464	0.00049658579519	0.0	0.000175919762114	0.000770131184254	0.000527898431756	0.00023423107632	0.000628664391115	0.0	5.03427108924e-05	0.000202489900403	0.0	0.0	0.0	0.000287835719064	0.000910268805455	0.000454379245639	0.0	0.0	4.85108066641e-05	0.000518609303981	0.000327799993102	0.000500250898767
DEL-MH_3_1	0.0	0.0	0.0	2.66798979283e-05	0.0	2.51100645983e-05	0.0	3.90160275856e-05	0.0	0.0	0.0	0.0	1.19677879411e-05	8.23100708658e-06	0.0	1.17951594802e-05	0.000274780904874	9.97486713459e-05	3.33404532284e-05	3.88300904888e-05	0.000250301993219	4.96386237501e-05	8.79473464011e-06	0.000259736843873	3.63450362784e-06	0.0	0.000283658737317	1.10220571514e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000251579418546	0.0	0.0	0.0	7.12926630513e-05	3.83989718102e-05	0.0	1.06377374323e-05
DEL-MH_3_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000109008738946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000155551504577	0.000206021722988	0.0	0.000271491706371	0.000387107720599	0.0001175721045	0.0	0.000461612537038	0.000135464884806	1.21304474305e-05	0.000471693201689	0.0	0.0	0.0	0.0	0.0	7.60272960179e-05	7.3551927926e-05	0.000422659912147	4.12135850638e-05	3.90787463402e-05	0.0	0.0	8.47984847496e-05	0.0	9.9515025795e-05
DEL-MH_4_1	0.0	0.0	0.0	2.53577800322e-05	0.0	3.13200471282e-05	0.0	4.0672130126e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000257507083006	8.92304014997e-05	3.85053499485e-06	5.57596540602e-05	0.000284164649202	0.0001133464757	3.6799479858e-05	0.000275153870462	2.51479468716e-05	0.0	0.000268336938461	1.7738675524e-06	0.0	0.0	0.0	0.0	1.42547351061e-05	4.34485082224e-05	0.000226023374125	0.0	0.0	0.0	5.69500734855e-05	7.32997141313e-05	0.0	4.58214417449e-05
DEL-MH_4_2	0.0	3.25448272633e-05	0.0	0.0	0.0	1.09658622023e-05	0.0	7.71461564e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000198484092834	9.1354631877e-05	0.0	0.000114691531053	0.000237850195845	6.26801920589e-05	2.78383849945e-05	0.000317134341458	8.18543267087e-05	0.0	0.000322635110933	0.0	0.0	0.0	0.0	0.0	3.43577521562e-05	1.32226668939e-05	0.000264931062702	0.0	2.67604009423e-05	0.0	0.0	7.7604650869e-05	0.0	6.99627125869e-05
DEL-MH_4_3	0.0	6.4606210799e-05	0.0	0.0	2.01015427592e-05	0.0	0.0	9.23450133996e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000162379670655	0.000168175654835	0.0	0.000161005111295	0.000307040143525	6.36531112832e-05	5.02655893797e-05	0.000408761930885	0.000168485712493	0.0	0.000269014999503	0.0	0.0	0.0	0.0	0.0	7.47469239286e-05	1.82968688023e-05	0.000262554327492	0.0	6.34668685962e-05	0.0	0.0	6.81091405568e-05	0.0	9.38170196605e-05
DEL-MH_5+_1	0.000217296357732	0.0	0.000786810356658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000107499166916	0.000428450439358	0.0	0.000428115861723	0.000329556292854	0.0	0.0	0.0	0.000332204188453	0.000460170762381	0.00042933318764	0.000768800615333	0.0	0.0	0.000707232393324	0.00064218591433	0.000236204650719	1.12351845019e-05	2.03786930797e-06	4.53384818684e-05	0.0	0.000648786721285	6.58426579321e-05	0.0	0.0	0.0	0.000630971742794	0.000629749207292	0.00027404553839	7.5615280366e-06
DEL-MH_5+_2	0.000368336302927	0.000388489483157	0.00157125783153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000132304689032	0.000431693159044	0.0	0.000579725485295	0.000423301098635	0.0	0.000283234548988	0.0	0.000446061545517	0.000607613590546	0.000298833590932	0.00105436879676	0.0	0.0	0.000895348726772	0.00117835844867	0.000198407185962	0.000122986384667	0.000226834279601	0.000338795915013	0.0	0.000676407129504	0.0	0.0	0.000166599929798	0.000389681139495	0.000773775507696	0.000493530358654	0.000436547066784	7.50178514863e-05
DEL-MH_5+_3	0.000317417521728	0.000219810928684	0.00131005735602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.59829922067e-05	0.000357286713552	0.0	0.000444969889941	0.000361984828487	0.0	8.80106090335e-05	0.0	0.000384141516406	0.000392265326809	9.75235743681e-05	0.000833284168039	0.0	0.0	0.000570631877054	0.000853805919178	8.80362058524e-05	3.73248476535e-05	0.000245451839874	0.000220829257159	0.0	0.000365937390598	0.0	0.0	0.000175394583493	0.000242925845669	0.000521177600604	0.000401767669246	0.000261152017629	7.92839418864e-05
DEL-MH_5+_4	5.94417724642e-05	0.00019202142721	0.000630734721199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.62539605401e-06	0.000198681387701	0.0	0.000236518098973	0.000321404164424	0.0	0.000136503382237	0.0	0.000430671789218	0.000216382177314	5.53995196242e-05	0.000479858368635	0.0	0.0	0.000488144811243	0.000389240682125	7.39862152841e-05	0.0	0.000102756719571	0.000108960754005	2.31687463383e-05	0.000177305788384	0.0	0.0	1.43840698001e-05	0.000136967020808	0.000184393153177	0.000299424340483	0.00012961786706	3.0356222851e-05
DEL-MH_5+_5+	0.000254332961049	1.74097876879e-05	0.000460380193545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000147459519212	0.000177310939762	0.0	2.84413054032e-05	0.000216092652408	1.60080962814e-05	0.000138619419886	0.0	0.000361634825822	0.000205587450182	4.27517079515e-08	0.000650501635391	0.0	5.46286173631e-06	0.000519732770044	0.000335239456035	0.0	0.0	0.0	0.0	0.0	0.000134942965815	8.37723564473e-05	0.0	0.0	0.000188415084267	0.000147910279338	0.000113913818495	0.0	0.0
